,stimulusitem2,lower_response,stimulus_presentations,batch,N,proportion_response,h_index,h_index_sum,hunspell,suggested,corrected_response,V1,Tia Kant,Stella Mo,RA_match,final
2016,Airplane_Fighter.jpg,bomber,26,6,1,0.038461538,0.180786143,2.777362795,character(0),NA,bomber,1056,bomber,bomber,1,bomber
2017,Airplane_Fighter.jpg,fighter plane,26,6,1,0.038461538,0.180786143,2.777362795,character(0),NA,fighter plane,3955,fighter plane,fighter plane,1,fighter plane
2018,Airplane_Fighter.jpg,old airplane,26,6,1,0.038461538,0.180786143,2.777362795,character(0),NA,old airplane,7085,old airplane,old airplane,1,old airplane
2019,Airplane_Fighter.jpg,plane,26,6,1,0.038461538,0.180786143,2.777362795,character(0),NA,plane,7798,plane,plane,1,plane
2020,Airplane_Fighter.jpg,plane,26,6,8,0.307692308,0.523212221,2.777362795,character(0),NA,plane,7797,plane,plane,1,plane
2021,Airplane_Fighter.jpg,war plane,26,6,1,0.038461538,0.180786143,2.777362795,character(0),NA,war plane,11241,war plane,war plane,1,war plane
2022,Airplane_Small.jpg,aircraft,28,2,1,0.035714286,0.171691247,1.730231203,character(0),NA,aircraft,213,aircraft,aircraft,1,aircraft
2023,Airplane_Small.jpg,airplane,28,2,11,0.392857143,0.529541298,1.730231203,character(0),NA,airplane,220,airplane,airplane,1,airplane
2024,Airplane_Small.jpg,plane,28,2,1,0.035714286,0.171691247,1.730231203,character(0),NA,plane,7798,plane,plane,1,plane
2025,Airplane_Small.jpg,plane,28,2,13,0.464285714,0.513924916,1.730231203,character(0),NA,plane,7797,plane,plane,1,plane
2026,Airplane_Small.jpg,private jet,28,2,1,0.035714286,0.171691247,1.730231203,character(0),NA,private jet,8188,private jet,private jet,1,private jet
2027,Airplane_Small.jpg,toy airplane,28,2,1,0.035714286,0.171691247,1.730231203,character(0),NA,toy airplane,10668,toy airplane,toy airplane,1,toy airplane
2028,AlarmSystem.jpg,NA,30,8,1,0.033333333,0.16356302,3.640223929,character(0),NA,NA,1,,,1,
2029,AlarmSystem.jpg,alarm,30,8,4,0.133333333,0.387585413,3.640223929,character(0),NA,alarm,229,alarm,alarm,1,alarm
2030,AlarmSystem.jpg,alarm panel,30,8,1,0.033333333,0.16356302,3.640223929,character(0),NA,alarm panel,236,alarm panel,alarm panel,1,alarm panel
2031,AlarmSystem.jpg,alarm system,30,8,2,0.066666667,0.260459373,3.640223929,character(0),NA,alarm system,238,alarm system,alarm system,1,alarm system
2032,AlarmSystem.jpg,calculator,30,8,2,0.066666667,0.260459373,3.640223929,character(0),NA,calculator,1455,calculator,calculator,1,calculator
2033,AlarmSystem.jpg,keypad,30,8,1,0.033333333,0.16356302,3.640223929,character(0),NA,keypad,5709,keypad,keypad,1,keypad
2034,AlarmSystem.jpg,pin pad,30,8,1,0.033333333,0.16356302,3.640223929,character(0),NA,pin pad,7719,pin pad,pin pad,1,pin pad
2035,AlarmSystem.jpg,security code pad,30,8,1,0.033333333,0.16356302,3.640223929,character(0),NA,security code pad,9030,security code pad,security code pad,1,security code pad
2036,AlarmSystem.jpg,security monit,30,8,1,0.033333333,0.16356302,3.640223929,monit,"c(""monist"", ""mo nit"", ""mo-nit"", ""monition"", ""monitor"", ""moonlit"")",NA,9033,security monitor,security monitor,1,security monitor
2037,AlarmSystem.jpg,security system,30,8,2,0.066666667,0.260459373,3.640223929,character(0),NA,security system,9034,security system,security system,1,security system
2038,AlarmSystem.jpg,temperature setter,30,8,1,0.033333333,0.16356302,3.640223929,character(0),NA,temperature setter,10358,temperature setter,temperature setter,1,temperature setter
2039,AlarmSystem.jpg,thermometer,30,8,1,0.033333333,0.16356302,3.640223929,character(0),NA,thermometer,10405,thermometer,thermometer,1,thermometer
2040,AlarmSystem.jpg,thermostat,30,8,8,0.266666667,0.508504159,3.640223929,character(0),NA,thermostat,10412,thermostat,thermostat,1,thermostat
2041,AlarmSystem.jpg,thermostsat,30,8,1,0.033333333,0.16356302,3.640223929,thermostsat,"c(""thermostat"", ""thermostats"", ""farthermost"", ""nethermost"", ""thermos"")",NA,10414,thermostat,thermostat,1,thermostat
2042,AlarmSystem.jpg,theromostat,30,8,1,0.033333333,0.16356302,3.640223929,theromostat,"c(""thermostat"", ""hemostat"", ""stateroom"")",NA,10420,thermostat,thermostat,1,thermostat
2043,AlarmSystem.jpg,theromstat,30,8,1,0.033333333,0.16356302,3.640223929,theromstat,"c(""thermostat"", ""stateroom"")",NA,10421,thermostat,thermostat,1,thermostat
2044,AlcoholBar.jpg,NA,27,4,1,0.037037037,0.176106945,2.750972082,character(0),NA,NA,1,,,1,
2045,AlcoholBar.jpg,bar,27,4,13,0.481481481,0.507697081,2.750972082,character(0),NA,bar,620,bar,bar,1,bar
2046,AlcoholBar.jpg,bar stand,27,4,1,0.037037037,0.176106945,2.750972082,character(0),NA,bar stand,624,bar stand,bar stand,1,bar stand
2047,AlcoholBar.jpg,counter,27,4,1,0.037037037,0.176106945,2.750972082,character(0),NA,counter,2749,counter,counter,1,counter
2048,AlcoholBar.jpg,desk,27,4,1,0.037037037,0.176106945,2.750972082,character(0),NA,desk,3057,desk,desk,1,desk
2049,AlcoholBar.jpg,ent,27,4,1,0.037037037,0.176106945,2.750972082,ent,"c(""net"", ""en"", ""sent"", ""rent"", ""tent"", ""lent"", ""cent"", ""dent"", ""gent"", ""pent"", ""bent"", ""vent"", ""went"", ""Lent"", ""Kent"")",NA,3723,,,1,
2050,AlcoholBar.jpg,front desk,27,4,2,0.074074074,0.278139815,2.750972082,character(0),NA,front desk,4324,front desk,front desk,1,front desk
2051,AlcoholBar.jpg,kiosk,27,4,2,0.074074074,0.278139815,2.750972082,character(0),NA,kiosk,5745,kiosk,kiosk,1,kiosk
2052,AlcoholBar.jpg,stand,27,4,1,0.037037037,0.176106945,2.750972082,character(0),NA,stand,9789,stand,stand,1,stand
2053,AlcoholBar.jpg,tab,27,4,1,0.037037037,0.176106945,2.750972082,character(0),NA,tab,10188,tab,tab,1,tab
2054,AlcoholBar.jpg,ticket booth,27,4,2,0.074074074,0.278139815,2.750972082,character(0),NA,ticket booth,10455,ticket booth,ticket booth,1,ticket booth
2055,AlcoholBar.jpg,vendor stand,27,4,1,0.037037037,0.176106945,2.750972082,character(0),NA,vendor stand,11098,vendor stand,vendor stand,1,vendor stand
2056,Alfalfa.jpg,NA,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,NA,1,,,1,
2057,Alfalfa.jpg,bean sprots,34,1,1,0.029411765,0.14963126,3.122382138,sprots,"c(""sports"", ""strops"", ""spots"", ""sprouts"", ""sprats"", ""sprogs"", ""uproots"", ""taproots"")",NA,738,bean sprouts,bean sprouts,1,bean sprouts
2058,Alfalfa.jpg,bean sprouts,34,1,2,0.058823529,0.240438991,3.122382138,character(0),NA,bean sprouts,739,bean sprouts,bean sprouts,1,bean sprouts
2059,Alfalfa.jpg,clover,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,clover,2391,clover,clover,1,clover
2060,Alfalfa.jpg,g,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,g,4390,,,1,
2061,Alfalfa.jpg,greens,34,1,3,0.088235294,0.309044148,3.122382138,character(0),NA,greens,4737,greens,greens,1,greens
2062,Alfalfa.jpg,herb,34,1,2,0.058823529,0.240438991,3.122382138,character(0),NA,herb,5147,herb,herb,1,herb
2063,Alfalfa.jpg,leaf,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,leaf,5927,leaf,leaf,1,leaf
2064,Alfalfa.jpg,legumes,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,legumes,5971,legumes,legumes,1,legumes
2065,Alfalfa.jpg,parsley,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,parsley,7423,parsley,parsley,1,parsley
2066,Alfalfa.jpg,sea weed,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,sea weed,8995,sea weed,sea weed,1,sea weed
2067,Alfalfa.jpg,spinach,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,spinach,9630,spinach,spinach,1,spinach
2068,Alfalfa.jpg,sprouts,34,1,1,0.029411765,0.14963126,3.122382138,character(0),NA,sprouts,9726,sprouts,sprouts,1,sprouts
2069,Alfalfa.jpg,sprouts,34,1,14,0.411764706,0.527103261,3.122382138,character(0),NA,sprouts,9725,sprouts,sprouts,1,sprouts
2070,Alfalfa.jpg,vegetable,34,1,3,0.088235294,0.309044148,3.122382138,character(0),NA,vegetable,11071,vegetable,vegetable,1,vegetable
2071,AllTerrain.jpg,NA,27,4,1,0.037037037,0.176106945,3.420961116,character(0),NA,NA,1,,,1,
2072,AllTerrain.jpg,4 wheeler,27,4,3,0.111111111,0.352213889,3.420961116,character(0),NA,4 wheeler,116,four wheeler,four wheeler,1,four wheeler
2073,AllTerrain.jpg,4wheeler,27,4,1,0.037037037,0.176106945,3.420961116,character(0),NA,4wheeler,117,four wheeler,four wheeler,1,four wheeler
2074,AllTerrain.jpg,4x4,27,4,1,0.037037037,0.176106945,3.420961116,character(0),NA,4x4,118,four by four,four by four,1,four by four
2075,AllTerrain.jpg,all terrain vehicle,27,4,1,0.037037037,0.176106945,3.420961116,character(0),NA,all terrain vehicle,251,all terrain vehicle,all terrain vehicle,1,all terrain vehicle
2076,AllTerrain.jpg,atv,27,4,7,0.259259259,0.504915854,3.420961116,atv,"c(""ATV"", ""at"", ""av"", ""vat"", ""ate"", ""adv"")",NA,429,atv,atv,1,atv
2077,AllTerrain.jpg,four by four,27,4,1,0.037037037,0.176106945,3.420961116,character(0),NA,four by four,4288,four by four,four by four,1,four by four
2078,AllTerrain.jpg,four wheeler,27,4,5,0.185185185,0.450548038,3.420961116,character(0),NA,four wheeler,4291,four wheeler,four wheeler,1,four wheeler
2079,AllTerrain.jpg,montorbike,27,4,1,0.037037037,0.176106945,3.420961116,montorbike,"c(""motorbike"", ""moniker"")",NA,6707,motor bike,motor bike,1,motor bike
2080,AllTerrain.jpg,motor bike,27,4,1,0.037037037,0.176106945,3.420961116,character(0),NA,motor bike,6758,motor bike,motor bike,1,motor bike
2081,AllTerrain.jpg,motor cycle,27,4,1,0.037037037,0.176106945,3.420961116,character(0),NA,motor cycle,6760,motor cycle,motor cycle,1,motor cycle
2082,AllTerrain.jpg,off roader,27,4,1,0.037037037,0.176106945,3.420961116,roader,"c(""roared"", ""broader"", ""reader"", ""roarer"", ""loader"", ""roamer"", ""road er"", ""road-er"", ""roadster"", ""road"", ""adder"")",NA,7051,off roader,off roader,1,off roader
2083,AllTerrain.jpg,toy atv,27,4,1,0.037037037,0.176106945,3.420961116,atv,"c(""ATV"", ""at"", ""av"", ""vat"", ""ate"", ""adv"")",NA,10671,toy atv,toy atv,1,toy atv
2084,Almond.jpg,almond,34,1,21,0.617647059,0.429354523,1.528828918,character(0),NA,almond,252,almond,almond,1,almond
2085,Almond.jpg,nut,34,1,8,0.235294118,0.491167727,1.528828918,character(0),NA,nut,7021,nut,nut,1,nut
2086,Almond.jpg,nut almond,34,1,1,0.029411765,0.14963126,1.528828918,character(0),NA,nut almond,7023,nut almond,nut almond,1,nut almond
2087,Almond.jpg,seed,34,1,1,0.029411765,0.14963126,1.528828918,character(0),NA,seed,9038,seed,seed,1,seed
2088,Almond.jpg,walnut,34,1,3,0.088235294,0.309044148,1.528828918,character(0),NA,walnut,11237,walnut,walnut,1,walnut
2089,Altar.jpg,NA,27,6,2,0.074074074,0.278139815,3.111756836,character(0),NA,NA,1,,,1,
2090,Altar.jpg,bench,27,6,1,0.037037037,0.176106945,3.111756836,character(0),NA,bench,807,bench,bench,1,bench
2091,Altar.jpg,desk,27,6,1,0.037037037,0.176106945,3.111756836,character(0),NA,desk,3058,desk,desk,1,desk
2092,Altar.jpg,furnitire,27,6,1,0.037037037,0.176106945,3.111756836,furnitire,"c(""furniture"", ""furnished"")",NA,4378,furniture,furniture,1,furniture
2093,Altar.jpg,furniture,27,6,3,0.111111111,0.352213889,3.111756836,character(0),NA,furniture,4379,furniture,furniture,1,furniture
2094,Altar.jpg,living,27,6,1,0.037037037,0.176106945,3.111756836,character(0),NA,living,6126,living,living,1,living
2095,Altar.jpg,stool,27,6,1,0.037037037,0.176106945,3.111756836,character(0),NA,stool,9939,stool,stool,1,stool
2096,Altar.jpg,table,27,6,2,0.074074074,0.278139815,3.111756836,character(0),NA,table,10190,tables,tables,1,tables
2097,Altar.jpg,table set,27,6,5,0.185185185,0.450548038,3.111756836,character(0),NA,table set,10202,table set,table set,1,table set
2098,Altar.jpg,tables,27,6,1,0.037037037,0.176106945,3.111756836,character(0),NA,tables,10208,tables,tables,1,tables
2099,Altar.jpg,tables,27,6,8,0.296296296,0.519966667,3.111756836,character(0),NA,tables,10207,tables,tables,1,tables
2100,AmberWithMosquito.jpg,NA,26,4,2,0.076923077,0.284649209,3.546593564,character(0),NA,NA,1,,,1,
2101,AmberWithMosquito.jpg,amber,26,4,8,0.307692308,0.523212221,3.546593564,character(0),NA,amber,262,amber,amber,1,amber
2102,AmberWithMosquito.jpg,amber bug,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,amber bug,263,amber bug,amber bug,1,amber bug
2103,AmberWithMosquito.jpg,bee,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,bee,764,bee,bee,1,bee
2104,AmberWithMosquito.jpg,beeswax,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,beeswax,787,beeswax,beeswax,1,beeswax
2105,AmberWithMosquito.jpg,bug,26,4,2,0.076923077,0.284649209,3.546593564,character(0),NA,bug,1304,bug,bug,1,bug
2106,AmberWithMosquito.jpg,bug in ice,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,bug in ice,1307,bug in ice,bug in ice,1,bug in ice
2107,AmberWithMosquito.jpg,bug rock,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,bug rock,1309,bug rock,bug rock,1,bug rock
2108,AmberWithMosquito.jpg,ember,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,ember,3685,amber,amber,1,amber
2109,AmberWithMosquito.jpg,fly in gelatin,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,fly in gelatin,4197,fly in gelatin,fly in gelatin,1,fly in gelatin
2110,AmberWithMosquito.jpg,fossilized ant,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,fossilized ant,4281,fossilized ant,fossilized ant,1,fossilized ant
2111,AmberWithMosquito.jpg,honey,26,4,2,0.076923077,0.284649209,3.546593564,character(0),NA,honey,5222,honey,honey,1,honey
2112,AmberWithMosquito.jpg,honey bee,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,honey bee,5224,honey bee,honey bee,1,honey bee
2113,AmberWithMosquito.jpg,mosquito,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,mosquito,6743,mosquito,mosquito,1,mosquito
2114,AmberWithMosquito.jpg,stone,26,4,1,0.038461538,0.180786143,3.546593564,character(0),NA,stone,9931,stone,stone,1,stone
2115,Ambulance.jpg,ambulance,27,6,25,0.925925926,0.102806771,0.45502066,character(0),NA,ambulance,264,ambulance,ambulance,1,ambulance
2116,Ambulance.jpg,c,27,6,1,0.037037037,0.176106945,0.45502066,character(0),NA,c,1414,,,1,
2117,Ambulance.jpg,van,27,6,1,0.037037037,0.176106945,0.45502066,character(0),NA,van,11061,van,van,1,van
2118,Amp.jpg,NA,40,9,2,0.05,0.216096405,2.881540811,character(0),NA,NA,1,,,1,
2119,Amp.jpg,amp,40,9,13,0.325,0.526983722,2.881540811,character(0),NA,amp,271,amp,amp,1,amp
2120,Amp.jpg,amplifier,40,9,8,0.2,0.464385619,2.881540811,character(0),NA,amplifier,273,amplifier,amplifier,1,amplifier
2121,Amp.jpg,heater,40,9,2,0.05,0.216096405,2.881540811,character(0),NA,heater,5098,heater,heater,1,heater
2122,Amp.jpg,old amp,40,9,1,0.025,0.133048202,2.881540811,character(0),NA,old amp,7086,old amp,old amp,1,old amp
2123,Amp.jpg,old radio,40,9,2,0.05,0.216096405,2.881540811,character(0),NA,old radio,7102,old radio,old radio,1,old radio
2124,Amp.jpg,radio,40,9,2,0.05,0.216096405,2.881540811,character(0),NA,radio,8361,radio,radio,1,radio
2125,Amp.jpg,speaker,40,9,2,0.05,0.216096405,2.881540811,character(0),NA,speaker,9579,speaker,speaker,1,speaker
2126,Amp.jpg,speaker,40,9,6,0.15,0.410544839,2.881540811,character(0),NA,speaker,9578,speaker,speaker,1,speaker
2127,AmpMeter.jpg,NA,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,NA,1,,,1,
2128,AmpMeter.jpg,battery,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,battery,705,battery,battery,1,battery
2129,AmpMeter.jpg,battery connector,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,battery connector,709,battery connector,battery connector,1,battery connector
2130,AmpMeter.jpg,battery rater,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,battery rater,710,battery rater,battery rater,1,battery rater
2131,AmpMeter.jpg,diagnostic test,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,diagnostic test,3096,diagnostic test,diagnostic test,1,diagnostic test
2132,AmpMeter.jpg,electric conn,28,7,1,0.035714286,0.171691247,4.494680368,conn,"c(""Conn"", ""con"", ""cone"", ""cons"", ""coin"", ""corn"", ""cont"", ""cony"", ""conk"", ""Donn"", ""Bonn"", ""con n"", ""cocoon"")",NA,3627,,,1,
2133,AmpMeter.jpg,gadget for te,28,7,1,0.035714286,0.171691247,4.494680368,te,"c(""ch"", ""Te"", ""re"", ""ye"", ""tr"", ""t"", ""e"", ""tee"", ""tie"", ""tea"", ""ate"", ""ten"", ""rte"", ""toe"", ""tel"")",NA,4393,,,1,
2134,AmpMeter.jpg,gauge,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,gauge,4493,gauge,gauge,1,gauge
2135,AmpMeter.jpg,gps,28,7,1,0.035714286,0.171691247,4.494680368,gps,"c(""GPS"", ""fps"", ""gs"", ""gaps"", ""gyps"", ""gas"", ""rps"", ""ops"", ""cps"", ""ups"", ""bps"")",NA,4668,gps,gps,1,gps
2136,AmpMeter.jpg,measure,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,measure,6423,measure,measure,1,measure
2137,AmpMeter.jpg,meter,28,7,2,0.071428571,0.271953923,4.494680368,character(0),NA,meter,6555,meter,meter,1,meter
2138,AmpMeter.jpg,multimeter,28,7,1,0.035714286,0.171691247,4.494680368,multimeter,"c(""multi meter"", ""multi-meter"", ""altimeter"", ""multiplier"", ""muleteer"")",NA,6833,multimeter,multimeter,1,multimeter
2139,AmpMeter.jpg,ohmmeter,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,ohmmeter,7064,ohmmeter,ohmmeter,1,ohmmeter
2140,AmpMeter.jpg,tester,28,7,3,0.107142857,0.345256331,4.494680368,character(0),NA,tester,10385,tester,tester,1,tester
2141,AmpMeter.jpg,voltage meter,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,voltage meter,11179,voltage meter,voltage meter,1,voltage meter
2142,AmpMeter.jpg,voltage metr,28,7,1,0.035714286,0.171691247,4.494680368,metr,"c(""mete"", ""met"", ""meter"", ""metro"", ""meta"", ""meth"", ""me tr"", ""me-tr"", ""met r"")",NA,11180,voltage meter,voltage meter,1,voltage meter
2143,AmpMeter.jpg,voltmeter,28,7,1,0.035714286,0.171691247,4.494680368,character(0),NA,voltmeter,11182,voltmeter,voltmeter,1,voltmeter
2144,AmpMeter.jpg,voltmeter,28,7,2,0.071428571,0.271953923,4.494680368,character(0),NA,voltmeter,11181,voltmeter,voltmeter,1,voltmeter
2145,AngleGrinder.jpg,NA,36,9,7,0.194444444,0.459388627,3.668317879,character(0),NA,NA,1,,,1,
2146,AngleGrinder.jpg,drill,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,drill,3405,drill,drill,1,drill
2147,AngleGrinder.jpg,drill,36,9,7,0.194444444,0.459388627,3.668317879,character(0),NA,drill,3404,drill,drill,1,drill
2148,AngleGrinder.jpg,drilling machine,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,drilling machine,3408,drilling machine,drilling machine,1,drilling machine
2149,AngleGrinder.jpg,dryer,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,dryer,3456,dryer,dryer,1,dryer
2150,AngleGrinder.jpg,ear,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,ear,3526,ear,ear,1,ear
2151,AngleGrinder.jpg,grinder,36,9,4,0.111111111,0.352213889,3.668317879,character(0),NA,grinder,4749,grinder,grinder,1,grinder
2152,AngleGrinder.jpg,hand tool,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,hand tool,4941,hand tool,hand tool,1,hand tool
2153,AngleGrinder.jpg,hardware tool,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,hardware tool,5003,hardware tool,hardware tool,1,hardware tool
2154,AngleGrinder.jpg,rotary,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,rotary,8683,rotary,rotary,1,rotary
2155,AngleGrinder.jpg,rotary tool,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,rotary tool,8687,rotary tool,rotary tool,1,rotary tool
2156,AngleGrinder.jpg,sanding tool,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,sanding tool,8814,sanding tool,sanding tool,1,sanding tool
2157,AngleGrinder.jpg,screwer,36,9,1,0.027777778,0.143609028,3.668317879,screwer,"c(""screwier"", ""screwed"", ""screw er"", ""screw-er"", ""screw"")",NA,8948,screwer,screwer,1,screwer
2158,AngleGrinder.jpg,tool,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,tool,83,tool,tool,1,tool
2159,AngleGrinder.jpg,tool,36,9,3,0.083333333,0.298746875,3.668317879,character(0),NA,tool,10581,tool,tool,1,tool
2160,AngleGrinder.jpg,torch,36,9,1,0.027777778,0.143609028,3.668317879,character(0),NA,torch,10628,torch,torch,1,torch
2161,AnsweringMachine.jpg,NA,27,4,2,0.074074074,0.278139815,3.327875465,character(0),NA,NA,1,,,1,
2162,AnsweringMachine.jpg,answering a,27,4,1,0.037037037,0.176106945,3.327875465,character(0),NA,answering a,292,,,1,
2163,AnsweringMachine.jpg,answering machine,27,4,4,0.148148148,0.408131482,3.327875465,character(0),NA,answering machine,293,answering machine,answering machine,1,answering machine
2164,AnsweringMachine.jpg,message receiver,27,4,1,0.037037037,0.176106945,3.327875465,character(0),NA,message receiver,6518,message receiver,message receiver,1,message receiver
2165,AnsweringMachine.jpg,phone,27,4,1,0.037037037,0.176106945,3.327875465,character(0),NA,phone,7620,phone,phone,1,phone
2166,AnsweringMachine.jpg,rekorder,27,4,1,0.037037037,0.176106945,3.327875465,rekorder,"c(""reorder"", ""recorder"", ""ordered"", ""rerecord"", ""order"")",NA,8506,recorder,recorder,1,recorder
2167,AnsweringMachine.jpg,temp me,27,4,1,0.037037037,0.176106945,3.327875465,character(0),NA,temp me,10353,,,1,
2168,AnsweringMachine.jpg,temperture guage,27,4,1,0.037037037,0.176106945,3.327875465,"c(""temperture"", ""guage"")",character(0),NA,10359,temperature gauge,temperature gauge,1,temperature gauge
2169,AnsweringMachine.jpg,termostat,27,4,1,0.037037037,0.176106945,3.327875465,termostat,"c(""thermostat"", ""outermost"", ""uttermost"", ""easternmost"", ""stateroom"")",NA,10377,thermostat,thermostat,1,thermostat
2170,AnsweringMachine.jpg,thermometer,27,4,1,0.037037037,0.176106945,3.327875465,character(0),NA,thermometer,10405,thermometer,thermometer,1,thermometer
2171,AnsweringMachine.jpg,thermostat,27,4,9,0.333333333,0.528320834,3.327875465,character(0),NA,thermostat,10412,thermostat,thermostat,1,thermostat
2172,AnsweringMachine.jpg,thermostate,27,4,1,0.037037037,0.176106945,3.327875465,thermostate,"c(""thermostat"", ""thermostats"", ""thermostat e"", ""farthermost"", ""thermometer"", ""nethermost"", ""thermos"")",NA,10413,thermostat,thermostat,1,thermostat
2173,AnsweringMachine.jpg,therostat,27,4,1,0.037037037,0.176106945,3.327875465,therostat,"c(""thermostat"", ""rheostat"", ""hemostat"")",NA,10422,thermostat,thermostat,1,thermostat
2174,Apple_Candy.jpg,NA,27,2,2,0.074074074,0.278139815,2.472832267,character(0),NA,NA,1,,,1,
2175,Apple_Candy.jpg,apple,27,2,1,0.037037037,0.176106945,2.472832267,character(0),NA,apple,313,apple,apple,1,apple
2176,Apple_Candy.jpg,apple,27,2,3,0.111111111,0.352213889,2.472832267,character(0),NA,apple,312,apple,apple,1,apple
2177,Apple_Candy.jpg,apple candy,27,2,1,0.037037037,0.176106945,2.472832267,character(0),NA,apple candy,315,candy apple,candy apple,1,candy apple
2178,Apple_Candy.jpg,candy apple,27,2,13,0.481481481,0.507697081,2.472832267,character(0),NA,candy apple,1563,candy apple,candy apple,1,candy apple
2179,Apple_Candy.jpg,caramel apple,27,2,3,0.111111111,0.352213889,2.472832267,character(0),NA,caramel apple,1684,caramel apple,caramel apple,1,caramel apple
2180,Apple_Candy.jpg,h,27,2,1,0.037037037,0.176106945,2.472832267,character(0),NA,h,4834,,,1,
2181,Apple_Candy.jpg,lollipop,27,2,1,0.037037037,0.176106945,2.472832267,character(0),NA,lollipop,6157,lollipop,lollipop,1,lollipop
2182,Apple_RedAndGreen.jpg,apple,27,6,1,0.037037037,0.176106945,0.228538144,character(0),NA,apple,313,apple,apple,1,apple
2183,Apple_RedAndGreen.jpg,apple,27,6,26,0.962962963,0.052431199,0.228538144,character(0),NA,apple,312,apple,apple,1,apple
2184,Aquarium.jpg,aquarium,34,1,15,0.441176471,0.520840697,1.890137098,character(0),NA,aquarium,322,aquarium,aquarium,1,aquarium
2185,Aquarium.jpg,aqurium,34,1,1,0.029411765,0.14963126,1.890137098,aqurium,"c(""aquarium"", ""curium"")",NA,323,aquarium,aquarium,1,aquarium
2186,Aquarium.jpg,fish tank,34,1,13,0.382352941,0.530332371,1.890137098,character(0),NA,fish tank,4076,fish tank,fish tank,1,fish tank
2187,Aquarium.jpg,fishing tank,34,1,1,0.029411765,0.14963126,1.890137098,character(0),NA,fishing tank,4087,fish tank,fish tank,1,fish tank
2188,Aquarium.jpg,fishtank,34,1,1,0.029411765,0.14963126,1.890137098,fishtank,"c(""fish tank"", ""fish-tank"", ""fishtail"")",NA,4088,fish tank,fish tank,1,fish tank
2189,Aquarium.jpg,tank,34,1,2,0.058823529,0.240438991,1.890137098,character(0),NA,tank,10249,tank,tank,1,tank
2190,Aquarium.jpg,terrarium,34,1,1,0.029411765,0.14963126,1.890137098,character(0),NA,terrarium,10378,terrarium,terrarium,1,terrarium
2191,Arch.jpg,arched opening,27,2,1,0.037037037,0.176106945,3.064091782,character(0),NA,arched opening,331,arched opening,arched opening,1,arched opening
2192,Arch.jpg,archway,27,2,7,0.259259259,0.504915854,3.064091782,character(0),NA,archway,334,archway,archway,1,archway
2193,Arch.jpg,door,27,2,1,0.037037037,0.176106945,3.064091782,character(0),NA,door,3299,door,door,1,door
2194,Arch.jpg,entrance,27,2,1,0.037037037,0.176106945,3.064091782,character(0),NA,entrance,3730,entrance,entrance,1,entrance
2195,Arch.jpg,entrance,27,2,1,0.037037037,0.176106945,3.064091782,character(0),NA,entrance,3731,entrance,entrance,1,entrance
2196,Arch.jpg,gate,27,2,1,0.037037037,0.176106945,3.064091782,character(0),NA,gate,4487,gate,gate,1,gate
2197,Arch.jpg,opening,27,2,1,0.037037037,0.176106945,3.064091782,character(0),NA,opening,7136,opening,opening,1,opening
2198,Arch.jpg,pillar,27,2,1,0.037037037,0.176106945,3.064091782,character(0),NA,pillar,7699,pillar,pillar,1,pillar
2199,Arch.jpg,temple arch,27,2,1,0.037037037,0.176106945,3.064091782,character(0),NA,temple arch,10361,temple arch,temple arch,1,temple arch
